math score,reading score,writing score,StudentID,average_score,gender_male,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental level of education_bachelor's degree,parental level of education_high school,parental level of education_master's degree,parental level of education_some college,parental level of education_some high school,lunch_standard,test preparation course_none,pass_fail_Pass,Gender
74,75,82,971,77.0,False,False,True,False,False,False,False,False,False,True,True,True,True,female
57,51,54,972,54.0,True,False,False,False,False,False,True,False,False,False,True,True,True,male
40,59,51,973,50.0,False,False,True,False,False,False,False,False,False,False,True,True,True,female
81,75,76,974,77.33333333333333,True,False,False,False,True,False,False,False,False,True,True,False,True,male
44,45,45,975,44.666666666666664,False,False,False,False,False,False,False,False,False,True,False,True,False,female
67,86,83,976,78.66666666666667,False,False,False,True,False,False,False,False,True,False,False,False,True,female
86,81,75,977,80.66666666666667,True,False,False,False,True,False,True,False,False,False,False,False,True,male
65,82,78,978,75.0,False,True,False,False,False,False,False,False,False,True,True,False,True,female
55,76,76,979,69.0,False,False,False,True,False,False,False,False,False,False,False,True,True,female
62,72,74,980,69.33333333333333,False,False,False,True,False,True,False,False,False,False,False,True,True,female
63,63,62,981,62.666666666666664,True,False,False,False,False,False,True,False,False,False,True,True,True,male
88,99,95,982,94.0,False,False,False,False,True,False,False,True,False,False,True,False,True,female
62,55,55,983,57.333333333333336,True,False,True,False,False,False,True,False,False,False,False,True,True,male
59,71,65,984,65.0,False,False,True,False,False,False,True,False,False,False,False,False,True,female
68,78,77,985,74.33333333333333,False,False,False,True,False,False,False,False,True,False,True,False,True,female
77,86,86,986,83.0,False,False,False,True,False,False,False,False,True,False,False,True,True,female
